name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,concentration,asymmetry,smoothness,clumpiness,gini,m20,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
test_phase7_run_PRISM_nonlens_000020,7,4.215507248751717,0.6934420540729422,0.7394332545796836,3.996062654640871,0.3455983334903602,0.7207211875793597,3.641885818396871,0.8560820066781741,-2.438122015629923,0.400247337983632,0.304684332950951,1.3136459433510321,0.023985542973254798,76.45417022705078,4018.834256614078,0.025447026853689,71.59953308105469,4027.5345270810903,0.01373595966463294,83.22074890136719,7838.072193394415,0.012549848795213734,81.32962036132812,6160.913349820534,0.46386251290891845,0.7252729093468857,0.4615145712292707,-0.26141039643796726,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000021,3,5.380321665707702,1.3751613803824232,0.8082160418070441,4.087944242028549,0.5995645412903315,0.4589574666503666,2.397662071084417,0.7365536204131191,-2.4190333253983938,0.12724082468809572,0.11639575057680189,1.0931741413028466,0.042318259565086135,58.286529541015625,8814.073735224083,0.041159199967870264,56.1529541015625,9217.64017262496,0.034224406288113185,61.37154769897461,9426.797835623845,0.026881784206197648,53.46428680419922,9489.876528194174,0.08020970642496324,0.07296878523577499,0.03160202815026676,0.007240921189188208,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000022,2,3.7118673037384324,1.6789382583998265,0.32825345669013034,2.9435219935356978,1.9987578061177922,0.6410406130243922,3.269317865280512,0.7360154986835962,-0.812998495542525,0.2909227716927838,0.24667155931862977,1.1793932486436103,0.03734428132638745,30.33219337463379,6199.874315299821,0.030962343351984136,30.471839904785156,6873.304831119967,0.01855369795816069,58.51651382446289,10122.252570583485,0.019909280245334587,41.57120895385742,10065.582539891824,0.5261400724724555,0.5322357102985604,0.414183272999175,-0.0060956378261048435,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000023,4,5.859456845317383,1.732830057341464,0.8012898874583902,2.140534006777201,1.7277294377534693,0.5601654279153377,2.909997565978759,0.6855822832480227,-1.0344295300636404,0.13879142619725449,0.10235438106656841,1.3559891110766273,0.03309916254565489,31.256498336791992,4527.606717231683,0.027716242926390307,28.61968421936035,4919.86590602342,0.03256211665188614,60.280303955078125,10301.00882908795,0.02684365436805487,37.77263259887695,7830.362992059439,0.5947829988351504,0.892527659584146,0.5045715728615104,-0.29774466074899575,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000024,4,4.600742499030996,0.7673479306120414,0.5325100122550519,3.9705440283463633,1.364164684455044,0.8231491438643829,4.1572478055127595,0.8715665473253406,-2.512567011456121,0.47570843026311327,0.336235857095126,1.414805768703391,0.026725536968394623,83.13528442382812,6613.678742330232,0.022940335650441828,83.14837646484375,7208.7474245070225,0.015158843909559891,83.13719177246094,11188.129635264515,0.015165424772268458,83.12896728515625,10047.558143076953,0.4540435817219723,0.5707859862120277,0.36050179695941353,-0.11674240449005557,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000025,3,3.111686169167229,0.6373578992870493,0.5287879746571067,3.0125787630595853,0.13241786199927147,0.39949238598556425,2.0170815764455887,0.8321988228298477,-1.9880999119401572,0.7510460279095338,0.626366967246779,1.1990511428321111,0.030078433199736226,40.39706039428711,7855.536577593826,0.027512448163169494,45.529266357421875,8641.210740018665,0.015489715638805813,63.65565490722656,12934.5017483728,0.013074832795876507,67.46281433105469,11130.2807817297,0.3783256629690324,0.5414346217524504,0.27482880900188256,-0.16310895878341794,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000026,4,5.406379307731607,0.7161418724353543,0.5501682552723816,2.444646929274475,1.2458483935268636,0.3956198760850265,2.0070669746544545,0.7913950827524974,-1.2872859023800751,0.8611800977487615,0.4045201937882818,2.128892725191086,0.03263846651964812,31.68863868713379,3819.095797335787,0.029918272821068466,33.20155715942383,4387.474861042749,0.013392661180111443,70.0775375366211,8686.790315017104,0.013137905997692278,50.01609802246094,6948.897689951584,0.6498884131626537,0.8922469655570848,0.4992531910498221,-0.24235855239443121,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000027,3,2.839753617414316,1.4975758093647273,0.4993781868796668,3.0329670334323815,0.5975329908866527,0.3325044944079407,1.731522981980789,0.693597619537268,-1.0463987202945595,0.16302902122038793,0.14626151405933732,1.1146405961191415,0.033024474554652385,28.510103225708008,5153.468902768043,0.025709462896176392,25.874238967895508,5846.654535454552,0.0170440270564932,51.870418548583984,12408.272766423877,0.015124094942694361,33.43927001953125,9145.99690566142,0.6228284758881221,0.9540291802198928,0.48580904229144434,-0.3312007043317706,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000028,6,6.046505414506491,1.7152817597090242,0.3361587443920486,1.5101372565307871,1.9173354414421313,0.6028356204785037,3.097909197207744,0.7534544576315044,-0.8689113910658667,0.6079402354169251,0.2874488542873533,2.114950977710932,0.040776397278191955,32.837799072265625,4904.792230028547,0.030375417612479153,31.707836151123047,5134.811205351914,0.01832005644039682,61.27098846435547,10101.510834220797,0.020475882291431716,42.61026382446289,7800.156076162122,0.5037066940141027,0.7844142971051327,0.4539470311741588,-0.2807076030910299,0.0,0.0,0.0
test_phase7_run_PRISM_nonlens_000029,5,3.971648504306224,1.9516205221976204,0.5099321535125342,3.197977363667513,1.5767067371367016,0.7941007032844004,4.056998683313993,0.7992229993731967,-0.8422779714389609,0.19462951659511407,0.06469957959025696,3.008203729107741,0.027815519813088187,43.714454650878906,5191.626547356245,0.02125139056272164,40.48161315917969,5531.80673924397,0.017597935507656776,74.45088958740234,9465.429136631079,0.01576037481008197,49.09245681762695,7602.952482790686,0.4141970792421929,0.6520921598488716,0.3452881928940601,-0.23789508060667858,0.0,0.0,0.0
