LP_zfinal,LP_mass_med_PDF,Reff_kpc,structural_type,nsersic_f277w,rearc_f277w,mag_f277w
2.1043,10.23135,2.9347000560395826,Lenticular,2.1749583594218764,0.3527579100497834,22.694783444627575
1.3909,10.61865,2.2150994324706152,Elliptical,3.719159562928147,0.2628063081673712,20.53086391426943
1.6154,9.88935,2.7813333888505447,Spiral,0.9692161342213884,0.3282821905314415,22.412474314805785
0.908,10.45409,4.423656039782482,Spiral,1.8007057920286067,0.3535012202985382,20.08787229561623
1.3386,9.66832,2.0315727146745215,Spiral,1.2209960502414952,0.2417910121091401,22.539403591664787
2.0425,10.08578,3.2461565438656694,Spiral,1.143519121700852,0.3887245970316419,22.8773761961653
1.7739,11.19997,3.050109977977828,Elliptical,8.999999999940028,0.3609031704199538,19.835686612725212
1.4262,9.95486,2.6206956921295936,Lenticular,1.7321161677408403,0.3104134007446887,22.101713074134572
2.7534,11.15,6.708833741978435,Elliptical,3.582223274389151,0.8503727839862506,21.028113654948775
0.8913,9.86085,2.4107938538621014,Irregular,0.3175960741576261,0.3004675457300035,21.38462836261465
0.9457,11.1525,3.3745279634044327,Elliptical,4.705268662441504,0.4278190890718487,18.810838289274074
1.4982,10.12371,3.314786349981437,Spiral,0.7694146907955426,0.3917132894707222,21.527171332160417
0.6864,10.56595,3.036715317435728,Elliptical,2.6888182935134424,0.3324795300617954,19.916287536982903
1.1903,9.67104,2.5265187800330233,Lenticular,1.5906799604459394,0.3050071305060341,22.1897455045991
1.2058,9.80066,3.0373358887179056,Spiral,1.213375494165008,0.3659757482561265,22.204309764128674
2.0754,10.03726,1.7694467053239065,Lenticular,1.8126233945588937,0.2123079184409331,22.459636257060048
0.1744,10.49425,2.109332798685713,Elliptical,2.9873313002378095,0.6301042830273765,18.83623790320822
1.522,9.79933,3.0843139605625796,Lenticular,2.0477509434779875,0.364300765965758,22.27202995430369
1.7331,9.95388,4.895418815886836,Spiral,0.916542222679828,0.5786533546558882,22.17187335030644
1.6348,10.38722,2.248458784856725,Lenticular,1.7592138186341493,0.265406113433,22.232182867198706
0.7797,11.20574,2.672882358187174,Elliptical,3.406389093724242,0.2353801341773276,18.663146378929824
0.7159,11.46923,5.121295804476397,Elliptical,3.68344186527315,0.7968207170632341,18.016653483723793
0.7237,10.32806,1.7789590477458341,Elliptical,2.506737314292664,0.2020106953734159,20.288751732721984
1.2089,11.18368,2.418265151971756,Lenticular,1.9189234134172275,0.2912751282149941,19.61198080620584
0.4735,10.4523,2.292219521740874,Lenticular,1.858825337648868,0.3241981776783633,18.67956497630099
2.1761,9.68741,4.384288822420916,Irregular,0.3000000002532684,0.5295192049914654,22.834483189238178
