LP_zfinal,LP_mass_med_PDF,Reff_kpc,nsersic,rearc_arcsec,mag,best_filter
0.9314,10.69714,3.043087777709054,1.8255533172058855,0.386874919795399,20.63323879383507,f150w
2.6464,10.48812,1.9235226704759762,6.708620290518343,0.2414075518251168,22.78910080972328,f277w
1.5279,11.05,2.236435791532628,3.3502785215433586,0.2641279734590511,20.015005792874533,f277w
1.2489,10.5181,1.755052403915572,1.3018581739545705,0.2104675954181535,20.71623630854954,f277w
3.7791,10.21008,1.0407508363921878,1.3299673344576124,0.1463078994946463,23.994992346530097,f444w
2.1844,10.11939,4.072153115167298,0.6573909838055093,0.4921033492897514,22.45415836575916,f277w
1.6251,10.51742,3.2160212274206477,0.8247839987596102,0.379599119962623,21.55991811943767,f277w
3.3783,10.75534,0.7661450948320707,2.539218346254428,0.1033341715143025,22.73815011579986,f444w
1.2487,10.85027,4.528934673668902,1.4050096587739371,0.5431252729836784,20.17122141447799,f277w
2.1113,10.22459,1.455614097448352,2.371136144850566,0.1750465810446322,22.858003682986393,f277w
2.4829,10.92144,0.6814771974585655,1.99778769041786,0.0842988769759986,22.342781795407685,f277w
1.5942,10.05066,2.798453582248902,0.9297510568023054,0.3303037962456706,22.12786611778332,f277w
2.9315,10.37375,3.7943395481458086,1.226347907874738,0.489250641156602,23.1659929989428,f277w
1.6375,10.73794,1.7156914617023125,1.0126391749123949,0.2025219092044202,21.46825760132544,f277w
2.2223,10.60009,1.0840929173212206,2.0091562106084333,0.1313603737216497,22.183710897558967,f277w
2.2744,10.96704,4.399864078007629,3.391085284887551,0.5351854831154512,21.455275820607103,f277w
0.9611,10.38347,2.7934535676678722,1.23670475540452,0.3522205083208681,21.48372713596112,f150w
2.2034,11.01653,4.010994211005034,1.6890048018291282,0.4853594011292885,21.495263424892055,f277w
0.9715,10.24423,1.3354017268600695,2.234873058865032,0.1679204857383444,22.21357895129295,f150w
1.4755,10.79427,3.215944914686455,6.811131999539902,0.3802576198081323,20.60393416792169,f277w
1.5228,10.80533,0.7156008803352542,8.999928717926617,0.0845213188220813,20.839061664978548,f277w
1.4934,10.09427,0.27464091865634044,8.999999996263101,0.032458443581708,21.927635936754555,f277w
3.7841,10.87014,3.7716818343655545,0.654613736065629,0.530494759243573,21.273770190088293,f444w
1.0037,10.07849,3.0495922228344012,0.6743052337548421,0.3804537528440664,20.98565864237014,f277w
1.428,10.01457,3.527338796206255,0.4497037729871978,0.4177712142296473,21.28098563789731,f277w
